,STATION ID,TIME,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,Usage
2202992,69,2020-09-08 08:00:00,GRAND CANAL DOCK,40,14,24,35.0
2203004,69,2020-09-08 09:00:00,GRAND CANAL DOCK,40,11,27,27.500000000000004
2203016,69,2020-09-08 10:00:00,GRAND CANAL DOCK,40,8,30,20.0
2203028,69,2020-09-08 11:00:00,GRAND CANAL DOCK,40,6,34,15.0
2203040,69,2020-09-08 12:00:00,GRAND CANAL DOCK,40,2,38,5.0
2203052,69,2020-09-08 13:00:00,GRAND CANAL DOCK,40,20,20,50.0
2203064,69,2020-09-08 14:00:00,GRAND CANAL DOCK,40,20,20,50.0
2203076,69,2020-09-08 15:00:00,GRAND CANAL DOCK,40,22,18,55.00000000000001
2203088,69,2020-09-08 16:00:00,GRAND CANAL DOCK,40,19,21,47.5
2203100,69,2020-09-08 17:00:00,GRAND CANAL DOCK,40,24,16,60.0
2203112,69,2020-09-08 18:00:00,GRAND CANAL DOCK,40,23,17,57.49999999999999
2203124,69,2020-09-08 19:00:00,GRAND CANAL DOCK,40,13,27,32.5
2203136,69,2020-09-08 20:00:00,GRAND CANAL DOCK,40,15,25,37.5
2203148,69,2020-09-08 21:00:00,GRAND CANAL DOCK,40,22,18,55.00000000000001
2203160,69,2020-09-08 22:00:00,GRAND CANAL DOCK,40,22,18,55.00000000000001
2203172,69,2020-09-08 23:00:00,GRAND CANAL DOCK,40,20,20,50.0
2204336,75,2020-09-08 00:00:00,JAMES STREET,40,32,8,80.0
2204348,75,2020-09-08 01:00:00,JAMES STREET,40,32,8,80.0
2204360,75,2020-09-08 02:00:00,JAMES STREET,40,32,8,80.0
2204372,75,2020-09-08 03:00:00,JAMES STREET,40,32,8,80.0
2204384,75,2020-09-08 04:00:00,JAMES STREET,40,32,8,80.0
2204396,75,2020-09-08 05:00:00,JAMES STREET,40,34,6,85.0
2204408,75,2020-09-08 06:00:00,JAMES STREET,40,36,4,90.0
2204420,75,2020-09-08 07:00:00,JAMES STREET,40,40,0,100.0
2204432,75,2020-09-08 08:00:00,JAMES STREET,40,38,2,95.0
2204444,75,2020-09-08 09:00:00,JAMES STREET,40,40,0,100.0
2204456,75,2020-09-08 10:00:00,JAMES STREET,40,40,0,100.0
2204468,75,2020-09-08 11:00:00,JAMES STREET,40,36,4,90.0
2204480,75,2020-09-08 12:00:00,JAMES STREET,40,38,2,95.0
2204492,75,2020-09-08 13:00:00,JAMES STREET,40,32,8,80.0
2204504,75,2020-09-08 14:00:00,JAMES STREET,40,31,9,77.5
2204516,75,2020-09-08 15:00:00,JAMES STREET,40,32,8,80.0
2204528,75,2020-09-08 16:00:00,JAMES STREET,40,34,6,85.0
2204540,75,2020-09-08 17:00:00,JAMES STREET,40,31,9,77.5
2204552,75,2020-09-08 18:00:00,JAMES STREET,40,31,9,77.5
2204564,75,2020-09-08 19:00:00,JAMES STREET,40,35,5,87.5
2204576,75,2020-09-08 20:00:00,JAMES STREET,40,36,4,90.0
2204588,75,2020-09-08 21:00:00,JAMES STREET,40,34,6,85.0
2204600,75,2020-09-08 22:00:00,JAMES STREET,40,32,8,80.0
2204612,75,2020-09-08 23:00:00,JAMES STREET,40,29,11,72.5
2210960,98,2020-09-08 00:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2210972,98,2020-09-08 01:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2210984,98,2020-09-08 02:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2210996,98,2020-09-08 03:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2211008,98,2020-09-08 04:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2211020,98,2020-09-08 05:00:00,FREDERICK STREET SOUTH,40,31,9,77.5
2211032,98,2020-09-08 06:00:00,FREDERICK STREET SOUTH,40,29,10,72.5
2211044,98,2020-09-08 07:00:00,FREDERICK STREET SOUTH,40,28,11,70.0
2211056,98,2020-09-08 08:00:00,FREDERICK STREET SOUTH,40,27,12,67.5
2211068,98,2020-09-08 09:00:00,FREDERICK STREET SOUTH,40,23,16,57.49999999999999
2211080,98,2020-09-08 10:00:00,FREDERICK STREET SOUTH,40,18,21,45.0
2211092,98,2020-09-08 11:00:00,FREDERICK STREET SOUTH,40,14,25,35.0
2211104,98,2020-09-08 12:00:00,FREDERICK STREET SOUTH,40,14,26,35.0
2211116,98,2020-09-08 13:00:00,FREDERICK STREET SOUTH,40,14,26,35.0
2211128,98,2020-09-08 14:00:00,FREDERICK STREET SOUTH,40,14,26,35.0
2211140,98,2020-09-08 15:00:00,FREDERICK STREET SOUTH,40,11,29,27.500000000000004
2211152,98,2020-09-08 16:00:00,FREDERICK STREET SOUTH,40,10,30,25.0
2211164,98,2020-09-08 17:00:00,FREDERICK STREET SOUTH,40,12,28,30.0
2211176,98,2020-09-08 18:00:00,FREDERICK STREET SOUTH,40,11,29,27.500000000000004
2211188,98,2020-09-08 19:00:00,FREDERICK STREET SOUTH,40,13,27,32.5
2211200,98,2020-09-08 20:00:00,FREDERICK STREET SOUTH,40,17,23,42.5
2211212,98,2020-09-08 21:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
2211224,98,2020-09-08 22:00:00,FREDERICK STREET SOUTH,40,24,16,60.0
2211236,98,2020-09-08 23:00:00,FREDERICK STREET SOUTH,40,24,16,60.0
2234576,69,2020-09-09 00:00:00,GRAND CANAL DOCK,40,20,20,50.0
2234588,69,2020-09-09 01:00:00,GRAND CANAL DOCK,40,20,20,50.0
2234600,69,2020-09-09 02:00:00,GRAND CANAL DOCK,40,20,20,50.0
2234612,69,2020-09-09 03:00:00,GRAND CANAL DOCK,40,20,20,50.0
2234624,69,2020-09-09 04:00:00,GRAND CANAL DOCK,40,20,20,50.0
2234636,69,2020-09-09 05:00:00,GRAND CANAL DOCK,40,19,21,47.5
2234648,69,2020-09-09 06:00:00,GRAND CANAL DOCK,40,11,29,27.500000000000004
2234660,69,2020-09-09 07:00:00,GRAND CANAL DOCK,40,14,26,35.0
2234672,69,2020-09-09 08:00:00,GRAND CANAL DOCK,40,20,20,50.0
2234684,69,2020-09-09 09:00:00,GRAND CANAL DOCK,40,21,19,52.5
2234696,69,2020-09-09 10:00:00,GRAND CANAL DOCK,40,24,16,60.0
2234708,69,2020-09-09 11:00:00,GRAND CANAL DOCK,40,26,14,65.0
2234720,69,2020-09-09 12:00:00,GRAND CANAL DOCK,40,27,13,67.5
2234732,69,2020-09-09 13:00:00,GRAND CANAL DOCK,40,21,19,52.5
2234744,69,2020-09-09 14:00:00,GRAND CANAL DOCK,40,19,21,47.5
2234756,69,2020-09-09 15:00:00,GRAND CANAL DOCK,40,27,13,67.5
2234768,69,2020-09-09 16:00:00,GRAND CANAL DOCK,40,31,9,77.5
2234780,69,2020-09-09 17:00:00,GRAND CANAL DOCK,40,35,5,87.5
2234792,69,2020-09-09 18:00:00,GRAND CANAL DOCK,40,30,10,75.0
2234804,69,2020-09-09 19:00:00,GRAND CANAL DOCK,40,25,15,62.5
2234816,69,2020-09-09 20:00:00,GRAND CANAL DOCK,40,17,23,42.5
2234828,69,2020-09-09 21:00:00,GRAND CANAL DOCK,40,17,23,42.5
2234840,69,2020-09-09 22:00:00,GRAND CANAL DOCK,40,18,22,45.0
2234852,69,2020-09-09 23:00:00,GRAND CANAL DOCK,40,17,23,42.5
2236016,75,2020-09-09 00:00:00,JAMES STREET,40,30,10,75.0
2236028,75,2020-09-09 01:00:00,JAMES STREET,40,30,10,75.0
2236040,75,2020-09-09 02:00:00,JAMES STREET,40,30,10,75.0
2236052,75,2020-09-09 03:00:00,JAMES STREET,40,30,10,75.0
2236064,75,2020-09-09 04:00:00,JAMES STREET,40,30,10,75.0
2236076,75,2020-09-09 05:00:00,JAMES STREET,40,30,10,75.0
2236088,75,2020-09-09 06:00:00,JAMES STREET,40,32,8,80.0
2236100,75,2020-09-09 07:00:00,JAMES STREET,40,21,19,52.5
2236112,75,2020-09-09 08:00:00,JAMES STREET,40,15,25,37.5
2236124,75,2020-09-09 09:00:00,JAMES STREET,40,19,21,47.5
2236136,75,2020-09-09 10:00:00,JAMES STREET,40,25,15,62.5
2236148,75,2020-09-09 11:00:00,JAMES STREET,40,29,11,72.5
2236160,75,2020-09-09 12:00:00,JAMES STREET,40,30,10,75.0
2236172,75,2020-09-09 13:00:00,JAMES STREET,40,28,12,70.0
2236184,75,2020-09-09 14:00:00,JAMES STREET,40,27,13,67.5
2236196,75,2020-09-09 15:00:00,JAMES STREET,40,28,12,70.0
2236208,75,2020-09-09 16:00:00,JAMES STREET,40,29,11,72.5
2236220,75,2020-09-09 17:00:00,JAMES STREET,40,35,5,87.5
2236232,75,2020-09-09 18:00:00,JAMES STREET,40,35,5,87.5
2236244,75,2020-09-09 19:00:00,JAMES STREET,40,36,4,90.0
2236256,75,2020-09-09 20:00:00,JAMES STREET,40,31,9,77.5
2236268,75,2020-09-09 21:00:00,JAMES STREET,40,31,9,77.5
2236280,75,2020-09-09 22:00:00,JAMES STREET,40,29,11,72.5
2236292,75,2020-09-09 23:00:00,JAMES STREET,40,30,10,75.0
2242640,98,2020-09-09 00:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
2242652,98,2020-09-09 01:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
2242664,98,2020-09-09 02:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
2242676,98,2020-09-09 03:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
2242688,98,2020-09-09 04:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
2242700,98,2020-09-09 05:00:00,FREDERICK STREET SOUTH,40,26,14,65.0
2242712,98,2020-09-09 06:00:00,FREDERICK STREET SOUTH,40,23,17,57.49999999999999
2242724,98,2020-09-09 07:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2242736,98,2020-09-09 08:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2242748,98,2020-09-09 09:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2242760,98,2020-09-09 10:00:00,FREDERICK STREET SOUTH,40,15,25,37.5
2242772,98,2020-09-09 11:00:00,FREDERICK STREET SOUTH,40,12,28,30.0
2242784,98,2020-09-09 12:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2242796,98,2020-09-09 13:00:00,FREDERICK STREET SOUTH,40,24,16,60.0
2242808,98,2020-09-09 14:00:00,FREDERICK STREET SOUTH,40,24,16,60.0
2242820,98,2020-09-09 15:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2242832,98,2020-09-09 16:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2242844,98,2020-09-09 17:00:00,FREDERICK STREET SOUTH,40,28,12,70.0
2242856,98,2020-09-09 18:00:00,FREDERICK STREET SOUTH,40,34,6,85.0
2242868,98,2020-09-09 19:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2242880,98,2020-09-09 20:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2242892,98,2020-09-09 21:00:00,FREDERICK STREET SOUTH,40,38,2,95.0
2242904,98,2020-09-09 22:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2242916,98,2020-09-09 23:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2266256,69,2020-09-10 00:00:00,GRAND CANAL DOCK,40,17,23,42.5
2266268,69,2020-09-10 01:00:00,GRAND CANAL DOCK,40,17,23,42.5
2266280,69,2020-09-10 02:00:00,GRAND CANAL DOCK,40,17,23,42.5
2266292,69,2020-09-10 03:00:00,GRAND CANAL DOCK,40,17,23,42.5
2266304,69,2020-09-10 04:00:00,GRAND CANAL DOCK,40,17,23,42.5
2266316,69,2020-09-10 05:00:00,GRAND CANAL DOCK,40,15,25,37.5
2266328,69,2020-09-10 06:00:00,GRAND CANAL DOCK,40,11,29,27.500000000000004
2266340,69,2020-09-10 07:00:00,GRAND CANAL DOCK,40,3,35,7.5
2266352,69,2020-09-10 08:00:00,GRAND CANAL DOCK,40,7,31,17.5
2266364,69,2020-09-10 09:00:00,GRAND CANAL DOCK,40,9,29,22.5
2266376,69,2020-09-10 10:00:00,GRAND CANAL DOCK,40,11,27,27.500000000000004
2266388,69,2020-09-10 11:00:00,GRAND CANAL DOCK,40,14,26,35.0
2266400,69,2020-09-10 12:00:00,GRAND CANAL DOCK,40,21,19,52.5
2266412,69,2020-09-10 13:00:00,GRAND CANAL DOCK,40,20,20,50.0
2266424,69,2020-09-10 14:00:00,GRAND CANAL DOCK,40,22,18,55.00000000000001
2266436,69,2020-09-10 15:00:00,GRAND CANAL DOCK,40,24,16,60.0
2266448,69,2020-09-10 16:00:00,GRAND CANAL DOCK,40,25,15,62.5
2266460,69,2020-09-10 17:00:00,GRAND CANAL DOCK,40,29,11,72.5
2266472,69,2020-09-10 18:00:00,GRAND CANAL DOCK,40,24,16,60.0
2266484,69,2020-09-10 19:00:00,GRAND CANAL DOCK,40,17,23,42.5
2266496,69,2020-09-10 20:00:00,GRAND CANAL DOCK,40,6,34,15.0
2266508,69,2020-09-10 21:00:00,GRAND CANAL DOCK,40,6,34,15.0
2266520,69,2020-09-10 22:00:00,GRAND CANAL DOCK,40,8,32,20.0
2266532,69,2020-09-10 23:00:00,GRAND CANAL DOCK,40,6,34,15.0
2267696,75,2020-09-10 00:00:00,JAMES STREET,40,31,9,77.5
2267708,75,2020-09-10 01:00:00,JAMES STREET,40,31,9,77.5
2267720,75,2020-09-10 02:00:00,JAMES STREET,40,31,9,77.5
2267732,75,2020-09-10 03:00:00,JAMES STREET,40,31,9,77.5
2267744,75,2020-09-10 04:00:00,JAMES STREET,40,31,9,77.5
2267756,75,2020-09-10 05:00:00,JAMES STREET,40,32,8,80.0
2267768,75,2020-09-10 06:00:00,JAMES STREET,40,34,6,85.0
2267780,75,2020-09-10 07:00:00,JAMES STREET,40,40,0,100.0
2267792,75,2020-09-10 08:00:00,JAMES STREET,40,37,3,92.5
2267804,75,2020-09-10 09:00:00,JAMES STREET,40,28,12,70.0
2267816,75,2020-09-10 10:00:00,JAMES STREET,40,22,18,55.00000000000001
2267828,75,2020-09-10 11:00:00,JAMES STREET,40,23,17,57.49999999999999
2267840,75,2020-09-10 12:00:00,JAMES STREET,40,23,17,57.49999999999999
2267852,75,2020-09-10 13:00:00,JAMES STREET,40,25,15,62.5
2267864,75,2020-09-10 14:00:00,JAMES STREET,40,20,20,50.0
2267876,75,2020-09-10 15:00:00,JAMES STREET,40,23,17,57.49999999999999
2267888,75,2020-09-10 16:00:00,JAMES STREET,40,24,16,60.0
2267900,75,2020-09-10 17:00:00,JAMES STREET,40,24,16,60.0
2267912,75,2020-09-10 18:00:00,JAMES STREET,40,26,14,65.0
2267924,75,2020-09-10 19:00:00,JAMES STREET,40,23,17,57.49999999999999
2267936,75,2020-09-10 20:00:00,JAMES STREET,40,24,16,60.0
2267948,75,2020-09-10 21:00:00,JAMES STREET,40,25,15,62.5
2267960,75,2020-09-10 22:00:00,JAMES STREET,40,25,15,62.5
2267972,75,2020-09-10 23:00:00,JAMES STREET,40,26,14,65.0
2274320,98,2020-09-10 00:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274332,98,2020-09-10 01:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274344,98,2020-09-10 02:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274356,98,2020-09-10 03:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274368,98,2020-09-10 04:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274380,98,2020-09-10 05:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274392,98,2020-09-10 06:00:00,FREDERICK STREET SOUTH,40,38,2,95.0
2274404,98,2020-09-10 07:00:00,FREDERICK STREET SOUTH,40,37,3,92.5
2274416,98,2020-09-10 08:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2274428,98,2020-09-10 09:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2274440,98,2020-09-10 10:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
2274452,98,2020-09-10 11:00:00,FREDERICK STREET SOUTH,40,32,8,80.0
2274464,98,2020-09-10 12:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
2274476,98,2020-09-10 13:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
2274488,98,2020-09-10 14:00:00,FREDERICK STREET SOUTH,40,33,7,82.5
2274500,98,2020-09-10 15:00:00,FREDERICK STREET SOUTH,40,32,8,80.0
2274512,98,2020-09-10 16:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
2274524,98,2020-09-10 17:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2274536,98,2020-09-10 18:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274548,98,2020-09-10 19:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274560,98,2020-09-10 20:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274572,98,2020-09-10 21:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274584,98,2020-09-10 22:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2274596,98,2020-09-10 23:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2297936,69,2020-09-11 00:00:00,GRAND CANAL DOCK,40,9,31,22.5
2297948,69,2020-09-11 01:00:00,GRAND CANAL DOCK,40,9,31,22.5
2297960,69,2020-09-11 02:00:00,GRAND CANAL DOCK,40,9,31,22.5
2297972,69,2020-09-11 03:00:00,GRAND CANAL DOCK,40,9,31,22.5
2297984,69,2020-09-11 04:00:00,GRAND CANAL DOCK,40,9,31,22.5
2297996,69,2020-09-11 05:00:00,GRAND CANAL DOCK,40,7,33,17.5
2298008,69,2020-09-11 06:00:00,GRAND CANAL DOCK,40,0,40,0.0
2298020,69,2020-09-11 07:00:00,GRAND CANAL DOCK,40,0,39,0.0
2298032,69,2020-09-11 08:00:00,GRAND CANAL DOCK,40,3,36,7.5
2298044,69,2020-09-11 09:00:00,GRAND CANAL DOCK,40,0,39,0.0
2298056,69,2020-09-11 10:00:00,GRAND CANAL DOCK,40,2,37,5.0
2298068,69,2020-09-11 11:00:00,GRAND CANAL DOCK,40,1,38,2.5
2298080,69,2020-09-11 12:00:00,GRAND CANAL DOCK,40,0,39,0.0
2298092,69,2020-09-11 13:00:00,GRAND CANAL DOCK,40,0,39,0.0
2298104,69,2020-09-11 14:00:00,GRAND CANAL DOCK,40,20,18,50.0
2298116,69,2020-09-11 15:00:00,GRAND CANAL DOCK,40,25,15,62.5
2298128,69,2020-09-11 16:00:00,GRAND CANAL DOCK,40,28,12,70.0
2298140,69,2020-09-11 17:00:00,GRAND CANAL DOCK,40,33,7,82.5
2298152,69,2020-09-11 18:00:00,GRAND CANAL DOCK,40,31,9,77.5
2298164,69,2020-09-11 19:00:00,GRAND CANAL DOCK,40,16,24,40.0
2298176,69,2020-09-11 20:00:00,GRAND CANAL DOCK,40,10,30,25.0
2298188,69,2020-09-11 21:00:00,GRAND CANAL DOCK,40,14,26,35.0
2298200,69,2020-09-11 22:00:00,GRAND CANAL DOCK,40,17,23,42.5
2298212,69,2020-09-11 23:00:00,GRAND CANAL DOCK,40,12,28,30.0
2299376,75,2020-09-11 00:00:00,JAMES STREET,40,26,14,65.0
2299388,75,2020-09-11 01:00:00,JAMES STREET,40,26,14,65.0
2299400,75,2020-09-11 02:00:00,JAMES STREET,40,26,14,65.0
2299412,75,2020-09-11 03:00:00,JAMES STREET,40,26,14,65.0
2299424,75,2020-09-11 04:00:00,JAMES STREET,40,26,14,65.0
2299436,75,2020-09-11 05:00:00,JAMES STREET,40,27,13,67.5
2299448,75,2020-09-11 06:00:00,JAMES STREET,40,26,14,65.0
2299460,75,2020-09-11 07:00:00,JAMES STREET,40,30,10,75.0
2299472,75,2020-09-11 08:00:00,JAMES STREET,40,38,2,95.0
2299484,75,2020-09-11 09:00:00,JAMES STREET,40,40,0,100.0
2299496,75,2020-09-11 10:00:00,JAMES STREET,40,40,0,100.0
2299508,75,2020-09-11 11:00:00,JAMES STREET,40,38,2,95.0
2299520,75,2020-09-11 12:00:00,JAMES STREET,40,38,2,95.0
2299532,75,2020-09-11 13:00:00,JAMES STREET,40,40,0,100.0
2299544,75,2020-09-11 14:00:00,JAMES STREET,40,39,1,97.5
2299556,75,2020-09-11 15:00:00,JAMES STREET,40,38,2,95.0
2299568,75,2020-09-11 16:00:00,JAMES STREET,40,39,1,97.5
2299580,75,2020-09-11 17:00:00,JAMES STREET,40,40,0,100.0
2299592,75,2020-09-11 18:00:00,JAMES STREET,40,37,3,92.5
2299604,75,2020-09-11 19:00:00,JAMES STREET,40,36,4,90.0
2299616,75,2020-09-11 20:00:00,JAMES STREET,40,35,5,87.5
2299628,75,2020-09-11 21:00:00,JAMES STREET,40,39,1,97.5
2299640,75,2020-09-11 22:00:00,JAMES STREET,40,38,2,95.0
2299652,75,2020-09-11 23:00:00,JAMES STREET,40,33,7,82.5
2306000,98,2020-09-11 00:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2306012,98,2020-09-11 01:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2306024,98,2020-09-11 02:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2306036,98,2020-09-11 03:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2306048,98,2020-09-11 04:00:00,FREDERICK STREET SOUTH,40,40,0,100.0
2306060,98,2020-09-11 05:00:00,FREDERICK STREET SOUTH,40,39,1,97.5
2306072,98,2020-09-11 06:00:00,FREDERICK STREET SOUTH,40,37,3,92.5
2306084,98,2020-09-11 07:00:00,FREDERICK STREET SOUTH,40,36,4,90.0
2306096,98,2020-09-11 08:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2306108,98,2020-09-11 09:00:00,FREDERICK STREET SOUTH,40,35,5,87.5
2306120,98,2020-09-11 10:00:00,FREDERICK STREET SOUTH,40,30,10,75.0
2306132,98,2020-09-11 11:00:00,FREDERICK STREET SOUTH,40,25,15,62.5
2306144,98,2020-09-11 12:00:00,FREDERICK STREET SOUTH,40,20,20,50.0
2306156,98,2020-09-11 13:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
2306168,98,2020-09-11 14:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
2306180,98,2020-09-11 15:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
2306192,98,2020-09-11 16:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
2306204,98,2020-09-11 17:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
2306216,98,2020-09-11 18:00:00,FREDERICK STREET SOUTH,40,20,20,50.0
2306228,98,2020-09-11 19:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
2306240,98,2020-09-11 20:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
2306252,98,2020-09-11 21:00:00,FREDERICK STREET SOUTH,40,18,22,45.0
2306264,98,2020-09-11 22:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
2306276,98,2020-09-11 23:00:00,FREDERICK STREET SOUTH,40,21,19,52.5
2329616,69,2020-09-12 00:00:00,GRAND CANAL DOCK,40,15,25,37.5
2329628,69,2020-09-12 01:00:00,GRAND CANAL DOCK,40,15,25,37.5
2329640,69,2020-09-12 02:00:00,GRAND CANAL DOCK,40,15,25,37.5
2329652,69,2020-09-12 03:00:00,GRAND CANAL DOCK,40,15,25,37.5
2329664,69,2020-09-12 04:00:00,GRAND CANAL DOCK,40,15,25,37.5
2329676,69,2020-09-12 05:00:00,GRAND CANAL DOCK,40,15,25,37.5
2329688,69,2020-09-12 06:00:00,GRAND CANAL DOCK,40,13,27,32.5
2329700,69,2020-09-12 07:00:00,GRAND CANAL DOCK,40,7,33,17.5
2329712,69,2020-09-12 08:00:00,GRAND CANAL DOCK,40,5,35,12.5
2329724,69,2020-09-12 09:00:00,GRAND CANAL DOCK,40,6,34,15.0
2329736,69,2020-09-12 10:00:00,GRAND CANAL DOCK,40,4,36,10.0
2329748,69,2020-09-12 11:00:00,GRAND CANAL DOCK,40,4,36,10.0
2329760,69,2020-09-12 12:00:00,GRAND CANAL DOCK,40,6,34,15.0
2329772,69,2020-09-12 13:00:00,GRAND CANAL DOCK,40,8,32,20.0
2329784,69,2020-09-12 14:00:00,GRAND CANAL DOCK,40,3,37,7.5
2329796,69,2020-09-12 15:00:00,GRAND CANAL DOCK,40,5,35,12.5
2329808,69,2020-09-12 16:00:00,GRAND CANAL DOCK,40,1,39,2.5
2329820,69,2020-09-12 17:00:00,GRAND CANAL DOCK,40,0,40,0.0
2329832,69,2020-09-12 18:00:00,GRAND CANAL DOCK,40,2,38,5.0
2329844,69,2020-09-12 19:00:00,GRAND CANAL DOCK,40,5,35,12.5
2329856,69,2020-09-12 20:00:00,GRAND CANAL DOCK,40,0,40,0.0
2329868,69,2020-09-12 21:00:00,GRAND CANAL DOCK,40,0,40,0.0
2329880,69,2020-09-12 22:00:00,GRAND CANAL DOCK,40,3,37,7.5
2329892,69,2020-09-12 23:00:00,GRAND CANAL DOCK,40,1,39,2.5
2331056,75,2020-09-12 00:00:00,JAMES STREET,40,33,7,82.5
2331068,75,2020-09-12 01:00:00,JAMES STREET,40,33,7,82.5
2331080,75,2020-09-12 02:00:00,JAMES STREET,40,33,7,82.5
2331092,75,2020-09-12 03:00:00,JAMES STREET,40,33,7,82.5
2331104,75,2020-09-12 04:00:00,JAMES STREET,40,33,7,82.5
2331116,75,2020-09-12 05:00:00,JAMES STREET,40,33,7,82.5
2331128,75,2020-09-12 06:00:00,JAMES STREET,40,32,8,80.0
2331140,75,2020-09-12 07:00:00,JAMES STREET,40,32,8,80.0
2331152,75,2020-09-12 08:00:00,JAMES STREET,40,32,8,80.0
2331164,75,2020-09-12 09:00:00,JAMES STREET,40,34,6,85.0
2331176,75,2020-09-12 10:00:00,JAMES STREET,40,36,4,90.0
2331188,75,2020-09-12 11:00:00,JAMES STREET,40,38,2,95.0
2331200,75,2020-09-12 12:00:00,JAMES STREET,40,39,1,97.5
2331212,75,2020-09-12 13:00:00,JAMES STREET,40,40,0,100.0
2331224,75,2020-09-12 14:00:00,JAMES STREET,40,30,10,75.0
2331236,75,2020-09-12 15:00:00,JAMES STREET,40,33,7,82.5
2331248,75,2020-09-12 16:00:00,JAMES STREET,40,35,5,87.5
2331260,75,2020-09-12 17:00:00,JAMES STREET,40,37,3,92.5
2331272,75,2020-09-12 18:00:00,JAMES STREET,40,36,4,90.0
2331284,75,2020-09-12 19:00:00,JAMES STREET,40,37,3,92.5
2331296,75,2020-09-12 20:00:00,JAMES STREET,40,35,5,87.5
2331308,75,2020-09-12 21:00:00,JAMES STREET,40,37,3,92.5
2331320,75,2020-09-12 22:00:00,JAMES STREET,40,35,5,87.5
2331332,75,2020-09-12 23:00:00,JAMES STREET,40,36,4,90.0
2337680,98,2020-09-12 00:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2337692,98,2020-09-12 01:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2337704,98,2020-09-12 02:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2337716,98,2020-09-12 03:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2337728,98,2020-09-12 04:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2337740,98,2020-09-12 05:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2337752,98,2020-09-12 06:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2337764,98,2020-09-12 07:00:00,FREDERICK STREET SOUTH,40,22,18,55.00000000000001
2337776,98,2020-09-12 08:00:00,FREDERICK STREET SOUTH,40,20,20,50.0
2337788,98,2020-09-12 09:00:00,FREDERICK STREET SOUTH,40,19,21,47.5
