,STATION ID,TIME,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,Usage
1148008,75,2018-09-06 12:00:00,JAMES STREET,40,25,62.5
1148030,75,2018-09-06 14:00:00,JAMES STREET,40,28,70.0
1148042,75,2018-09-06 15:00:00,JAMES STREET,40,28,70.0
1148054,75,2018-09-06 16:00:00,JAMES STREET,40,33,82.5
1148066,75,2018-09-06 17:00:00,JAMES STREET,40,37,92.5
1148078,75,2018-09-06 18:00:00,JAMES STREET,40,31,77.5
1148090,75,2018-09-06 19:00:00,JAMES STREET,40,29,72.5
1148102,75,2018-09-06 20:00:00,JAMES STREET,40,27,67.5
1148114,75,2018-09-06 21:00:00,JAMES STREET,40,23,57.49999999999999
1148126,75,2018-09-06 22:00:00,JAMES STREET,40,21,52.5
1148138,75,2018-09-06 23:00:00,JAMES STREET,40,16,40.0
1154332,98,2018-09-06 00:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154344,98,2018-09-06 01:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154355,98,2018-09-06 02:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154367,98,2018-09-06 03:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154379,98,2018-09-06 04:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154391,98,2018-09-06 05:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154402,98,2018-09-06 06:00:00,FREDERICK STREET SOUTH,40,37,92.5
1154414,98,2018-09-06 07:00:00,FREDERICK STREET SOUTH,40,35,87.5
1154424,98,2018-09-06 08:00:00,FREDERICK STREET SOUTH,40,36,90.0
1154436,98,2018-09-06 09:00:00,FREDERICK STREET SOUTH,40,38,95.0
1154447,98,2018-09-06 10:00:00,FREDERICK STREET SOUTH,40,38,95.0
1154459,98,2018-09-06 11:00:00,FREDERICK STREET SOUTH,40,39,97.5
1154471,98,2018-09-06 12:00:00,FREDERICK STREET SOUTH,40,39,97.5
1154493,98,2018-09-06 14:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154505,98,2018-09-06 15:00:00,FREDERICK STREET SOUTH,40,39,97.5
1154517,98,2018-09-06 16:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154529,98,2018-09-06 17:00:00,FREDERICK STREET SOUTH,40,38,95.0
1154541,98,2018-09-06 18:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154553,98,2018-09-06 19:00:00,FREDERICK STREET SOUTH,40,39,97.5
1154565,98,2018-09-06 20:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154577,98,2018-09-06 21:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154589,98,2018-09-06 22:00:00,FREDERICK STREET SOUTH,40,40,100.0
1154601,98,2018-09-06 23:00:00,FREDERICK STREET SOUTH,40,40,100.0
1178405,69,2018-09-07 00:00:00,GRAND CANAL DOCK,40,37,92.5
1178417,69,2018-09-07 01:00:00,GRAND CANAL DOCK,40,37,92.5
1178429,69,2018-09-07 02:00:00,GRAND CANAL DOCK,40,37,92.5
1178441,69,2018-09-07 03:00:00,GRAND CANAL DOCK,40,37,92.5
1178453,69,2018-09-07 04:00:00,GRAND CANAL DOCK,40,37,92.5
1178465,69,2018-09-07 05:00:00,GRAND CANAL DOCK,40,32,80.0
1178477,69,2018-09-07 06:00:00,GRAND CANAL DOCK,40,37,92.5
1178489,69,2018-09-07 07:00:00,GRAND CANAL DOCK,40,35,87.5
1178501,69,2018-09-07 08:00:00,GRAND CANAL DOCK,40,12,30.0
1178513,69,2018-09-07 09:00:00,GRAND CANAL DOCK,40,0,0.0
1178525,69,2018-09-07 10:00:00,GRAND CANAL DOCK,40,3,7.5
1178537,69,2018-09-07 11:00:00,GRAND CANAL DOCK,40,0,0.0
1178549,69,2018-09-07 12:00:00,GRAND CANAL DOCK,40,0,0.0
1178561,69,2018-09-07 13:00:00,GRAND CANAL DOCK,40,1,2.5
1178573,69,2018-09-07 14:00:00,GRAND CANAL DOCK,40,0,0.0
1178585,69,2018-09-07 15:00:00,GRAND CANAL DOCK,40,4,10.0
1178597,69,2018-09-07 16:00:00,GRAND CANAL DOCK,40,9,22.5
1178609,69,2018-09-07 17:00:00,GRAND CANAL DOCK,40,38,95.0
1178621,69,2018-09-07 18:00:00,GRAND CANAL DOCK,40,39,97.5
1178633,69,2018-09-07 19:00:00,GRAND CANAL DOCK,40,40,100.0
1178645,69,2018-09-07 20:00:00,GRAND CANAL DOCK,40,40,100.0
1178657,69,2018-09-07 21:00:00,GRAND CANAL DOCK,40,32,80.0
1178669,69,2018-09-07 22:00:00,GRAND CANAL DOCK,40,29,72.5
1178681,69,2018-09-07 23:00:00,GRAND CANAL DOCK,40,32,80.0
1180133,75,2018-09-07 00:00:00,JAMES STREET,40,16,40.0
1180145,75,2018-09-07 01:00:00,JAMES STREET,40,16,40.0
1180157,75,2018-09-07 02:00:00,JAMES STREET,40,16,40.0
1180169,75,2018-09-07 03:00:00,JAMES STREET,40,16,40.0
1180181,75,2018-09-07 04:00:00,JAMES STREET,40,16,40.0
1180193,75,2018-09-07 05:00:00,JAMES STREET,40,17,42.5
1180205,75,2018-09-07 06:00:00,JAMES STREET,40,18,45.0
1180217,75,2018-09-07 07:00:00,JAMES STREET,40,25,62.5
1180229,75,2018-09-07 08:00:00,JAMES STREET,40,40,100.0
1180241,75,2018-09-07 09:00:00,JAMES STREET,40,40,100.0
1180253,75,2018-09-07 10:00:00,JAMES STREET,40,40,100.0
1180265,75,2018-09-07 11:00:00,JAMES STREET,40,39,97.5
1180277,75,2018-09-07 12:00:00,JAMES STREET,40,39,97.5
1180289,75,2018-09-07 13:00:00,JAMES STREET,40,38,95.0
1180301,75,2018-09-07 14:00:00,JAMES STREET,40,38,95.0
1180313,75,2018-09-07 15:00:00,JAMES STREET,40,39,97.5
1180325,75,2018-09-07 16:00:00,JAMES STREET,40,35,87.5
1180337,75,2018-09-07 17:00:00,JAMES STREET,40,26,65.0
1180349,75,2018-09-07 18:00:00,JAMES STREET,40,19,47.5
1180361,75,2018-09-07 19:00:00,JAMES STREET,40,18,45.0
1180373,75,2018-09-07 20:00:00,JAMES STREET,40,17,42.5
1180385,75,2018-09-07 21:00:00,JAMES STREET,40,10,25.0
1180397,75,2018-09-07 22:00:00,JAMES STREET,40,8,20.0
1180409,75,2018-09-07 23:00:00,JAMES STREET,40,5,12.5
1186757,98,2018-09-07 00:00:00,FREDERICK STREET SOUTH,40,40,100.0
1186769,98,2018-09-07 01:00:00,FREDERICK STREET SOUTH,40,40,100.0
1186781,98,2018-09-07 02:00:00,FREDERICK STREET SOUTH,40,40,100.0
1186793,98,2018-09-07 03:00:00,FREDERICK STREET SOUTH,40,40,100.0
1186805,98,2018-09-07 04:00:00,FREDERICK STREET SOUTH,40,40,100.0
1186817,98,2018-09-07 05:00:00,FREDERICK STREET SOUTH,40,40,100.0
1186829,98,2018-09-07 06:00:00,FREDERICK STREET SOUTH,40,35,87.5
1186841,98,2018-09-07 07:00:00,FREDERICK STREET SOUTH,40,32,80.0
1186853,98,2018-09-07 08:00:00,FREDERICK STREET SOUTH,40,33,82.5
1186865,98,2018-09-07 09:00:00,FREDERICK STREET SOUTH,40,31,77.5
1186877,98,2018-09-07 10:00:00,FREDERICK STREET SOUTH,40,25,62.5
1186889,98,2018-09-07 11:00:00,FREDERICK STREET SOUTH,40,20,50.0
1186901,98,2018-09-07 12:00:00,FREDERICK STREET SOUTH,40,10,25.0
1186913,98,2018-09-07 13:00:00,FREDERICK STREET SOUTH,40,11,27.500000000000004
1186925,98,2018-09-07 14:00:00,FREDERICK STREET SOUTH,40,14,35.0
1186937,98,2018-09-07 15:00:00,FREDERICK STREET SOUTH,40,11,27.500000000000004
1186949,98,2018-09-07 16:00:00,FREDERICK STREET SOUTH,40,12,30.0
1186961,98,2018-09-07 17:00:00,FREDERICK STREET SOUTH,40,16,40.0
1186973,98,2018-09-07 18:00:00,FREDERICK STREET SOUTH,40,20,50.0
1186985,98,2018-09-07 19:00:00,FREDERICK STREET SOUTH,40,24,60.0
1186997,98,2018-09-07 20:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
1187009,98,2018-09-07 21:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
1187021,98,2018-09-07 22:00:00,FREDERICK STREET SOUTH,40,26,65.0
1187033,98,2018-09-07 23:00:00,FREDERICK STREET SOUTH,40,32,80.0
1210949,69,2018-09-08 00:00:00,GRAND CANAL DOCK,40,34,85.0
1210961,69,2018-09-08 01:00:00,GRAND CANAL DOCK,40,34,85.0
1210973,69,2018-09-08 02:00:00,GRAND CANAL DOCK,40,34,85.0
1210985,69,2018-09-08 03:00:00,GRAND CANAL DOCK,40,34,85.0
1210997,69,2018-09-08 04:00:00,GRAND CANAL DOCK,40,34,85.0
1211009,69,2018-09-08 05:00:00,GRAND CANAL DOCK,40,34,85.0
1211021,69,2018-09-08 06:00:00,GRAND CANAL DOCK,40,33,82.5
1211033,69,2018-09-08 07:00:00,GRAND CANAL DOCK,40,23,57.49999999999999
1211045,69,2018-09-08 08:00:00,GRAND CANAL DOCK,40,21,52.5
1211057,69,2018-09-08 09:00:00,GRAND CANAL DOCK,40,25,62.5
1211069,69,2018-09-08 10:00:00,GRAND CANAL DOCK,40,22,55.00000000000001
1211081,69,2018-09-08 11:00:00,GRAND CANAL DOCK,40,23,57.49999999999999
1211093,69,2018-09-08 12:00:00,GRAND CANAL DOCK,40,31,77.5
1211105,69,2018-09-08 13:00:00,GRAND CANAL DOCK,40,33,82.5
1211117,69,2018-09-08 14:00:00,GRAND CANAL DOCK,40,40,100.0
1211129,69,2018-09-08 15:00:00,GRAND CANAL DOCK,40,40,100.0
1211141,69,2018-09-08 16:00:00,GRAND CANAL DOCK,40,37,92.5
1211153,69,2018-09-08 17:00:00,GRAND CANAL DOCK,40,40,100.0
1211165,69,2018-09-08 18:00:00,GRAND CANAL DOCK,40,26,65.0
1211177,69,2018-09-08 19:00:00,GRAND CANAL DOCK,40,20,50.0
1211189,69,2018-09-08 20:00:00,GRAND CANAL DOCK,40,27,67.5
1211201,69,2018-09-08 21:00:00,GRAND CANAL DOCK,40,34,85.0
1211213,69,2018-09-08 22:00:00,GRAND CANAL DOCK,40,35,87.5
1211225,69,2018-09-08 23:00:00,GRAND CANAL DOCK,40,34,85.0
1212677,75,2018-09-08 00:00:00,JAMES STREET,40,0,0.0
1212689,75,2018-09-08 01:00:00,JAMES STREET,40,0,0.0
1212701,75,2018-09-08 02:00:00,JAMES STREET,40,0,0.0
1212713,75,2018-09-08 03:00:00,JAMES STREET,40,0,0.0
1212725,75,2018-09-08 04:00:00,JAMES STREET,40,0,0.0
1212737,75,2018-09-08 05:00:00,JAMES STREET,40,0,0.0
1212749,75,2018-09-08 06:00:00,JAMES STREET,40,0,0.0
1212761,75,2018-09-08 07:00:00,JAMES STREET,40,0,0.0
1212773,75,2018-09-08 08:00:00,JAMES STREET,40,0,0.0
1212785,75,2018-09-08 09:00:00,JAMES STREET,40,1,2.5
1212797,75,2018-09-08 10:00:00,JAMES STREET,40,1,2.5
1212809,75,2018-09-08 11:00:00,JAMES STREET,40,1,2.5
1212821,75,2018-09-08 12:00:00,JAMES STREET,40,0,0.0
1212833,75,2018-09-08 13:00:00,JAMES STREET,40,4,10.0
1212845,75,2018-09-08 14:00:00,JAMES STREET,40,6,15.0
1212857,75,2018-09-08 15:00:00,JAMES STREET,40,4,10.0
1212869,75,2018-09-08 16:00:00,JAMES STREET,40,0,0.0
1212881,75,2018-09-08 17:00:00,JAMES STREET,40,2,5.0
1212893,75,2018-09-08 18:00:00,JAMES STREET,40,1,2.5
1212905,75,2018-09-08 19:00:00,JAMES STREET,40,9,22.5
1212917,75,2018-09-08 20:00:00,JAMES STREET,40,11,27.500000000000004
1212929,75,2018-09-08 21:00:00,JAMES STREET,40,10,25.0
1212941,75,2018-09-08 22:00:00,JAMES STREET,40,12,30.0
1212953,75,2018-09-08 23:00:00,JAMES STREET,40,10,25.0
1219301,98,2018-09-08 00:00:00,FREDERICK STREET SOUTH,40,33,82.5
1219313,98,2018-09-08 01:00:00,FREDERICK STREET SOUTH,40,33,82.5
1219325,98,2018-09-08 02:00:00,FREDERICK STREET SOUTH,40,33,82.5
1219337,98,2018-09-08 03:00:00,FREDERICK STREET SOUTH,40,33,82.5
1219349,98,2018-09-08 04:00:00,FREDERICK STREET SOUTH,40,33,82.5
1219361,98,2018-09-08 05:00:00,FREDERICK STREET SOUTH,40,34,85.0
1219373,98,2018-09-08 06:00:00,FREDERICK STREET SOUTH,40,35,87.5
1219385,98,2018-09-08 07:00:00,FREDERICK STREET SOUTH,40,34,85.0
1219397,98,2018-09-08 08:00:00,FREDERICK STREET SOUTH,40,29,72.5
1219409,98,2018-09-08 09:00:00,FREDERICK STREET SOUTH,40,26,65.0
1219421,98,2018-09-08 10:00:00,FREDERICK STREET SOUTH,40,24,60.0
1219433,98,2018-09-08 11:00:00,FREDERICK STREET SOUTH,40,25,62.5
1219445,98,2018-09-08 12:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
1219457,98,2018-09-08 13:00:00,FREDERICK STREET SOUTH,40,25,62.5
1219469,98,2018-09-08 14:00:00,FREDERICK STREET SOUTH,40,21,52.5
1219481,98,2018-09-08 15:00:00,FREDERICK STREET SOUTH,40,12,30.0
1219493,98,2018-09-08 16:00:00,FREDERICK STREET SOUTH,40,13,32.5
1219505,98,2018-09-08 17:00:00,FREDERICK STREET SOUTH,40,15,37.5
1219517,98,2018-09-08 18:00:00,FREDERICK STREET SOUTH,40,16,40.0
1219529,98,2018-09-08 19:00:00,FREDERICK STREET SOUTH,40,17,42.5
1219541,98,2018-09-08 20:00:00,FREDERICK STREET SOUTH,40,17,42.5
1219553,98,2018-09-08 21:00:00,FREDERICK STREET SOUTH,40,16,40.0
1219565,98,2018-09-08 22:00:00,FREDERICK STREET SOUTH,40,15,37.5
1219577,98,2018-09-08 23:00:00,FREDERICK STREET SOUTH,40,16,40.0
1243493,69,2018-09-09 00:00:00,GRAND CANAL DOCK,40,35,87.5
1243505,69,2018-09-09 01:00:00,GRAND CANAL DOCK,40,35,87.5
1243517,69,2018-09-09 02:00:00,GRAND CANAL DOCK,40,35,87.5
1243529,69,2018-09-09 03:00:00,GRAND CANAL DOCK,40,35,87.5
1243541,69,2018-09-09 04:00:00,GRAND CANAL DOCK,40,35,87.5
1243553,69,2018-09-09 05:00:00,GRAND CANAL DOCK,40,35,87.5
1243565,69,2018-09-09 06:00:00,GRAND CANAL DOCK,40,35,87.5
1243577,69,2018-09-09 07:00:00,GRAND CANAL DOCK,40,34,85.0
1243589,69,2018-09-09 08:00:00,GRAND CANAL DOCK,40,27,67.5
1243601,69,2018-09-09 09:00:00,GRAND CANAL DOCK,40,29,72.5
1243613,69,2018-09-09 10:00:00,GRAND CANAL DOCK,40,27,67.5
1243625,69,2018-09-09 11:00:00,GRAND CANAL DOCK,40,34,85.0
1243637,69,2018-09-09 12:00:00,GRAND CANAL DOCK,40,35,87.5
1243649,69,2018-09-09 13:00:00,GRAND CANAL DOCK,40,33,82.5
1243661,69,2018-09-09 14:00:00,GRAND CANAL DOCK,40,40,100.0
1243673,69,2018-09-09 15:00:00,GRAND CANAL DOCK,40,40,100.0
1243685,69,2018-09-09 16:00:00,GRAND CANAL DOCK,40,34,85.0
1243697,69,2018-09-09 17:00:00,GRAND CANAL DOCK,40,33,82.5
1243709,69,2018-09-09 18:00:00,GRAND CANAL DOCK,40,31,77.5
1243721,69,2018-09-09 19:00:00,GRAND CANAL DOCK,40,31,77.5
1243733,69,2018-09-09 20:00:00,GRAND CANAL DOCK,40,24,60.0
1243745,69,2018-09-09 21:00:00,GRAND CANAL DOCK,40,29,72.5
1243757,69,2018-09-09 22:00:00,GRAND CANAL DOCK,40,29,72.5
1243769,69,2018-09-09 23:00:00,GRAND CANAL DOCK,40,29,72.5
1245221,75,2018-09-09 00:00:00,JAMES STREET,40,11,27.500000000000004
1245233,75,2018-09-09 01:00:00,JAMES STREET,40,11,27.500000000000004
1245245,75,2018-09-09 02:00:00,JAMES STREET,40,11,27.500000000000004
1245257,75,2018-09-09 03:00:00,JAMES STREET,40,11,27.500000000000004
1245269,75,2018-09-09 04:00:00,JAMES STREET,40,11,27.500000000000004
1245281,75,2018-09-09 05:00:00,JAMES STREET,40,11,27.500000000000004
1245293,75,2018-09-09 06:00:00,JAMES STREET,40,11,27.500000000000004
1245305,75,2018-09-09 07:00:00,JAMES STREET,40,12,30.0
1245317,75,2018-09-09 08:00:00,JAMES STREET,40,11,27.500000000000004
1245329,75,2018-09-09 09:00:00,JAMES STREET,40,14,35.0
1245341,75,2018-09-09 10:00:00,JAMES STREET,40,14,35.0
1245353,75,2018-09-09 11:00:00,JAMES STREET,40,15,37.5
1245365,75,2018-09-09 12:00:00,JAMES STREET,40,19,47.5
1245377,75,2018-09-09 13:00:00,JAMES STREET,40,20,50.0
1245389,75,2018-09-09 14:00:00,JAMES STREET,40,20,50.0
1245401,75,2018-09-09 15:00:00,JAMES STREET,40,17,42.5
1245413,75,2018-09-09 16:00:00,JAMES STREET,40,17,42.5
1245425,75,2018-09-09 17:00:00,JAMES STREET,40,18,45.0
1245437,75,2018-09-09 18:00:00,JAMES STREET,40,24,60.0
1245449,75,2018-09-09 19:00:00,JAMES STREET,40,25,62.5
1245461,75,2018-09-09 20:00:00,JAMES STREET,40,25,62.5
1245473,75,2018-09-09 21:00:00,JAMES STREET,40,22,55.00000000000001
1245485,75,2018-09-09 22:00:00,JAMES STREET,40,22,55.00000000000001
1245497,75,2018-09-09 23:00:00,JAMES STREET,40,17,42.5
1251845,98,2018-09-09 00:00:00,FREDERICK STREET SOUTH,40,16,40.0
1251857,98,2018-09-09 01:00:00,FREDERICK STREET SOUTH,40,16,40.0
1251869,98,2018-09-09 02:00:00,FREDERICK STREET SOUTH,40,16,40.0
1251881,98,2018-09-09 03:00:00,FREDERICK STREET SOUTH,40,16,40.0
1251893,98,2018-09-09 04:00:00,FREDERICK STREET SOUTH,40,16,40.0
1251905,98,2018-09-09 05:00:00,FREDERICK STREET SOUTH,40,16,40.0
1251917,98,2018-09-09 06:00:00,FREDERICK STREET SOUTH,40,16,40.0
1251929,98,2018-09-09 07:00:00,FREDERICK STREET SOUTH,40,19,47.5
1251941,98,2018-09-09 08:00:00,FREDERICK STREET SOUTH,40,17,42.5
1251953,98,2018-09-09 09:00:00,FREDERICK STREET SOUTH,40,15,37.5
1251965,98,2018-09-09 10:00:00,FREDERICK STREET SOUTH,40,15,37.5
1251977,98,2018-09-09 11:00:00,FREDERICK STREET SOUTH,40,15,37.5
1251989,98,2018-09-09 12:00:00,FREDERICK STREET SOUTH,40,15,37.5
1252001,98,2018-09-09 13:00:00,FREDERICK STREET SOUTH,40,16,40.0
1252013,98,2018-09-09 14:00:00,FREDERICK STREET SOUTH,40,12,30.0
1252025,98,2018-09-09 15:00:00,FREDERICK STREET SOUTH,40,12,30.0
1252037,98,2018-09-09 16:00:00,FREDERICK STREET SOUTH,40,13,32.5
1252049,98,2018-09-09 17:00:00,FREDERICK STREET SOUTH,40,17,42.5
1252061,98,2018-09-09 18:00:00,FREDERICK STREET SOUTH,40,20,50.0
1252073,98,2018-09-09 19:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
1252085,98,2018-09-09 20:00:00,FREDERICK STREET SOUTH,40,21,52.5
1252097,98,2018-09-09 21:00:00,FREDERICK STREET SOUTH,40,22,55.00000000000001
1252109,98,2018-09-09 22:00:00,FREDERICK STREET SOUTH,40,22,55.00000000000001
1252121,98,2018-09-09 23:00:00,FREDERICK STREET SOUTH,40,24,60.0
1276037,69,2018-09-10 00:00:00,GRAND CANAL DOCK,40,30,75.0
1276049,69,2018-09-10 01:00:00,GRAND CANAL DOCK,40,30,75.0
1276061,69,2018-09-10 02:00:00,GRAND CANAL DOCK,40,30,75.0
1276073,69,2018-09-10 03:00:00,GRAND CANAL DOCK,40,30,75.0
1276085,69,2018-09-10 04:00:00,GRAND CANAL DOCK,40,30,75.0
1276097,69,2018-09-10 05:00:00,GRAND CANAL DOCK,40,24,60.0
1276109,69,2018-09-10 06:00:00,GRAND CANAL DOCK,40,14,35.0
1276121,69,2018-09-10 07:00:00,GRAND CANAL DOCK,40,2,5.0
1276133,69,2018-09-10 08:00:00,GRAND CANAL DOCK,40,0,0.0
1276145,69,2018-09-10 09:00:00,GRAND CANAL DOCK,40,0,0.0
1276157,69,2018-09-10 10:00:00,GRAND CANAL DOCK,40,16,40.0
1276169,69,2018-09-10 11:00:00,GRAND CANAL DOCK,40,6,15.0
1276181,69,2018-09-10 12:00:00,GRAND CANAL DOCK,40,7,17.5
1276193,69,2018-09-10 13:00:00,GRAND CANAL DOCK,40,16,40.0
1276205,69,2018-09-10 14:00:00,GRAND CANAL DOCK,40,10,25.0
1276217,69,2018-09-10 15:00:00,GRAND CANAL DOCK,40,13,32.5
1276229,69,2018-09-10 16:00:00,GRAND CANAL DOCK,40,27,67.5
1276241,69,2018-09-10 17:00:00,GRAND CANAL DOCK,40,40,100.0
1276253,69,2018-09-10 18:00:00,GRAND CANAL DOCK,40,40,100.0
1276265,69,2018-09-10 19:00:00,GRAND CANAL DOCK,40,40,100.0
1276277,69,2018-09-10 20:00:00,GRAND CANAL DOCK,40,39,97.5
1276289,69,2018-09-10 21:00:00,GRAND CANAL DOCK,40,38,95.0
1276301,69,2018-09-10 22:00:00,GRAND CANAL DOCK,40,38,95.0
1276313,69,2018-09-10 23:00:00,GRAND CANAL DOCK,40,39,97.5
1277765,75,2018-09-10 00:00:00,JAMES STREET,40,16,40.0
1277777,75,2018-09-10 01:00:00,JAMES STREET,40,16,40.0
1277789,75,2018-09-10 02:00:00,JAMES STREET,40,16,40.0
1277801,75,2018-09-10 03:00:00,JAMES STREET,40,16,40.0
1277813,75,2018-09-10 04:00:00,JAMES STREET,40,16,40.0
1277825,75,2018-09-10 05:00:00,JAMES STREET,40,16,40.0
1277837,75,2018-09-10 06:00:00,JAMES STREET,40,21,52.5
1277849,75,2018-09-10 07:00:00,JAMES STREET,40,32,80.0
1277861,75,2018-09-10 08:00:00,JAMES STREET,40,40,100.0
1277873,75,2018-09-10 09:00:00,JAMES STREET,40,40,100.0
1277885,75,2018-09-10 10:00:00,JAMES STREET,40,39,97.5
1277897,75,2018-09-10 11:00:00,JAMES STREET,40,38,95.0
1277909,75,2018-09-10 12:00:00,JAMES STREET,40,40,100.0
1277921,75,2018-09-10 13:00:00,JAMES STREET,40,40,100.0
1277933,75,2018-09-10 14:00:00,JAMES STREET,40,39,97.5
1277945,75,2018-09-10 15:00:00,JAMES STREET,40,37,92.5
1277957,75,2018-09-10 16:00:00,JAMES STREET,40,39,97.5
1277969,75,2018-09-10 17:00:00,JAMES STREET,40,36,90.0
1277981,75,2018-09-10 18:00:00,JAMES STREET,40,29,72.5
1277993,75,2018-09-10 19:00:00,JAMES STREET,40,32,80.0
1278005,75,2018-09-10 20:00:00,JAMES STREET,40,31,77.5
1278017,75,2018-09-10 21:00:00,JAMES STREET,40,25,62.5
1278029,75,2018-09-10 22:00:00,JAMES STREET,40,22,55.00000000000001
1278041,75,2018-09-10 23:00:00,JAMES STREET,40,15,37.5
1284389,98,2018-09-10 00:00:00,FREDERICK STREET SOUTH,40,24,60.0
1284401,98,2018-09-10 01:00:00,FREDERICK STREET SOUTH,40,24,60.0
1284413,98,2018-09-10 02:00:00,FREDERICK STREET SOUTH,40,24,60.0
1284425,98,2018-09-10 03:00:00,FREDERICK STREET SOUTH,40,34,85.0
1284437,98,2018-09-10 04:00:00,FREDERICK STREET SOUTH,40,38,95.0
1284449,98,2018-09-10 05:00:00,FREDERICK STREET SOUTH,40,40,100.0
1284461,98,2018-09-10 06:00:00,FREDERICK STREET SOUTH,40,38,95.0
1284473,98,2018-09-10 07:00:00,FREDERICK STREET SOUTH,40,36,90.0
1284485,98,2018-09-10 08:00:00,FREDERICK STREET SOUTH,40,38,95.0
1284497,98,2018-09-10 09:00:00,FREDERICK STREET SOUTH,40,33,82.5
1284509,98,2018-09-10 10:00:00,FREDERICK STREET SOUTH,40,29,72.5
1284521,98,2018-09-10 11:00:00,FREDERICK STREET SOUTH,40,30,75.0
1284533,98,2018-09-10 12:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
1284545,98,2018-09-10 13:00:00,FREDERICK STREET SOUTH,40,25,62.5
1284557,98,2018-09-10 14:00:00,FREDERICK STREET SOUTH,40,27,67.5
1284569,98,2018-09-10 15:00:00,FREDERICK STREET SOUTH,40,26,65.0
1284581,98,2018-09-10 16:00:00,FREDERICK STREET SOUTH,40,29,72.5
1284593,98,2018-09-10 17:00:00,FREDERICK STREET SOUTH,40,40,100.0
1284605,98,2018-09-10 18:00:00,FREDERICK STREET SOUTH,40,40,100.0
1284617,98,2018-09-10 19:00:00,FREDERICK STREET SOUTH,40,40,100.0
1284629,98,2018-09-10 20:00:00,FREDERICK STREET SOUTH,40,40,100.0
1284641,98,2018-09-10 21:00:00,FREDERICK STREET SOUTH,40,40,100.0
1284653,98,2018-09-10 22:00:00,FREDERICK STREET SOUTH,40,40,100.0
1284665,98,2018-09-10 23:00:00,FREDERICK STREET SOUTH,40,40,100.0
1308581,69,2018-09-11 00:00:00,GRAND CANAL DOCK,40,39,97.5
1308593,69,2018-09-11 01:00:00,GRAND CANAL DOCK,40,39,97.5
1308605,69,2018-09-11 02:00:00,GRAND CANAL DOCK,40,39,97.5
1308617,69,2018-09-11 03:00:00,GRAND CANAL DOCK,40,39,97.5
1308629,69,2018-09-11 04:00:00,GRAND CANAL DOCK,40,39,97.5
1308641,69,2018-09-11 05:00:00,GRAND CANAL DOCK,40,34,85.0
1308653,69,2018-09-11 06:00:00,GRAND CANAL DOCK,40,33,82.5
1308665,69,2018-09-11 07:00:00,GRAND CANAL DOCK,40,16,40.0
1308677,69,2018-09-11 08:00:00,GRAND CANAL DOCK,40,23,57.49999999999999
1308689,69,2018-09-11 09:00:00,GRAND CANAL DOCK,40,0,0.0
1308701,69,2018-09-11 10:00:00,GRAND CANAL DOCK,40,11,27.500000000000004
1308713,69,2018-09-11 11:00:00,GRAND CANAL DOCK,40,1,2.5
1308725,69,2018-09-11 12:00:00,GRAND CANAL DOCK,40,6,15.0
1308737,69,2018-09-11 13:00:00,GRAND CANAL DOCK,40,5,12.5
1308749,69,2018-09-11 14:00:00,GRAND CANAL DOCK,40,7,17.5
1308761,69,2018-09-11 15:00:00,GRAND CANAL DOCK,40,13,32.5
1308773,69,2018-09-11 16:00:00,GRAND CANAL DOCK,40,19,47.5
1308785,69,2018-09-11 17:00:00,GRAND CANAL DOCK,40,40,100.0
1308797,69,2018-09-11 18:00:00,GRAND CANAL DOCK,40,39,97.5
1308809,69,2018-09-11 19:00:00,GRAND CANAL DOCK,40,40,100.0
1308821,69,2018-09-11 20:00:00,GRAND CANAL DOCK,40,40,100.0
1308833,69,2018-09-11 21:00:00,GRAND CANAL DOCK,40,39,97.5
1308845,69,2018-09-11 22:00:00,GRAND CANAL DOCK,40,40,100.0
1308857,69,2018-09-11 23:00:00,GRAND CANAL DOCK,40,40,100.0
1310309,75,2018-09-11 00:00:00,JAMES STREET,40,14,35.0
1310321,75,2018-09-11 01:00:00,JAMES STREET,40,14,35.0
1310333,75,2018-09-11 02:00:00,JAMES STREET,40,14,35.0
1310345,75,2018-09-11 03:00:00,JAMES STREET,40,14,35.0
1310357,75,2018-09-11 04:00:00,JAMES STREET,40,14,35.0
1310369,75,2018-09-11 05:00:00,JAMES STREET,40,14,35.0
1310381,75,2018-09-11 06:00:00,JAMES STREET,40,17,42.5
1310393,75,2018-09-11 07:00:00,JAMES STREET,40,28,70.0
